index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank
29,Mathematics,Master,Data Analysis,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0279724555260553," No. A Master's degree in Mathematics typically focuses on theoretical mathematics, rather than data analysis.", Maybe,0.0966588467096908
30,Mathematics,Master,Artificial Neural Networks,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0393629115874648," No. Master's degrees in mathematics typically focus on topics such as algebra, calculus, geometry, and analysis. Artificial neural networks are typically studied in computer science or engineering programs.", Maybe,0.10120003621846935
31,Mathematics,Master,Computer Simulation,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0370712821893592, No. A Master's degree in Mathematics typically does not include courses in computer simulation., Maybe,0.07056490362880656
32,Mathematics,Master,Equations,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0400865805042338," No. A Master's degree in Mathematics typically focuses on advanced topics in mathematics, such as abstract algebra, real analysis, and topology. It does not typically focus on equations.", Yes.,0.04806265570566213
33,Mathematics,Master,Data Science,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0313212527148082," No. A Master's degree in Mathematics does not typically teach Data Science. Data Science is a field that requires knowledge of mathematics, statistics, and computer science, but a Master's degree in Mathematics does not typically cover all of these topics.", Maybe,0.07056490362880656
34,Mathematics,Master,Support Vector Machine,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.048869996599505," No. Master Mathematics degrees typically do not teach Support Vector Machines. However, some universities may offer courses in Machine Learning or Data Science that include instruction on Support Vector Machines.", Maybe,0.09364164116631901
35,Mathematics,Master,Supervised Learning,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0443346418605321, No, Maybe,0.11044840146707192
36,Mathematics,Master,Unsupervised Learning,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0400865805042338, No, No,0.11044840146707192
37,Mathematics,Master,Calculations,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0340499074196483," No. A Master's degree in Mathematics typically focuses on theoretical mathematics, rather than calculations.", Yes.,0.04806265570566213
38,Mathematics,Master,Mentoring,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0335597302297164, Yes. Many master's degree programs in mathematics include courses in mentoring and teaching., Maybe,
39,Mathematics,Master,Applied Mathematics,1.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0412411236811929," No, a Master's degree in Mathematics typically does not teach Applied Mathematics. Applied Mathematics is usually taught at the undergraduate level.", Yes,0.07929983436977774
40,Mathematics,Master,Linear Programming,0.0,44.0,2.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.048869996599505, Yes, Yes.,0.07649909168587367
41,Mathematics,Master,Multidisciplinary Approach,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0311145260549074," No. A Master's degree in Mathematics typically focuses on a single discipline, rather than a multidisciplinary approach.", Maybe,0.07649909168587367
42,Mathematics,Master,World Wide Web,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0720571633114535, No. A Master's degree in Mathematics does not typically teach World Wide Web technologies., No,0.09364164116631901
43,Mathematics,Master,Euclidean Geometry,1.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0383381969570204, Yes, Yes,0.07649909168587367
44,Mathematics,Master,Ordinary Differential Equations (Differential Calculus),1.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0517729233236775, Yes, Yes,
45,Mathematics,Master,High Frequency,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0798187372926166, No. Master's degrees in mathematics typically do not teach high frequency trading., Maybe,0.07649909168587367
46,Mathematics,Master,Linguistics,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0438522465786402, No., No,0.04806265570566213
47,Mathematics,Master,Biological Systems,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0453479622833816, No, No,0.1004224155323088
48,Mathematics,Master,Gene Expression,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0509935640264843, No, No.,0.07649909168587367
49,Mathematics,Master,Parallel Processing,0.0,44.0,1.0,Mathematics (Master 2022-2023) - Prospectus - Universiteit Leiden,0.057538955090509, No. A Master's degree in Mathematics typically does not teach Parallel Processing., Maybe,0.07649909168587367
0,Ecology,Master,Biology,1.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0470633794632514, Yes, Yes,0.052379123937493284
1,Ecology,Master,Content Management,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0799934310820502, No, Maybe,0.08336866560932878
2,Ecology,Master,Data Stores,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0830764819906613, No, Maybe,0.07274638709848448
3,Ecology,Master,Retention Period,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0841905087872435," No, a Master's degree in Ecology does not typically teach Retention Period.", No,0.08336866560932878
4,Ecology,Master,Economy,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0356362378109931," No. Master Ecology degrees typically focus on the study of ecosystems and the environment, while Economy degrees focus on the study of economic systems and markets.", Maybe,0.052379123937493284
5,Ecology,Master,JSON,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0841905087872435, No, No.,0.052379123937493284
6,Ecology,Master,JQuery,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0841905087872435, No, No,0.052379123937493284
7,Ecology,Master,Typing Skills,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0799934310820502, No, No,0.08336866560932878
8,Ecology,Master,Data Protection,0.0,101.0,5.0,Master&#39;s Programme in Ecology,0.0739593178400297, No, Maybe,0.07274638709848448
9,Ecology,Master,Data Analysis,1.0,101.0,4.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0481893887177188, No, Yes.,0.07274638709848448
10,Ecology,Master,Sustainability,1.0,101.0,4.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0565971414598153, Yes, Yes,0.052379123937493284
11,Ecology,Master,Scientific Studies,1.0,101.0,4.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0502845609235067, Yes, Yes,0.09499055935974367
12,Ecology,Master,Medical Research,0.0,101.0,4.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0820079385744077, No, No,0.0893687327116063
13,Ecology,Master,Design of Experiments,1.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0672104658914414, No, Yes,
14,Ecology,Master,Biodiversity,1.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1059924704529885, Yes, Yes.,0.052379123937493284
15,Ecology,Master,Biotechnology,0.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0666222236350955, No, Maybe,0.052379123937493284
16,Ecology,Master,Molecular Genetics,1.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0991249077395143, No, Maybe,0.07690187529886135
17,Ecology,Master,Algorithms,0.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0578148344465217, No, No,0.052379123937493284
18,Ecology,Master,Immune Systems,0.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0906067555136763, No, Maybe,0.08336866560932878
19,Ecology,Master,Oncology,0.0,101.0,3.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0865717568327886, No, No,0.052379123937493284
20,Ecology,Master,Ecology,1.0,101.0,2.0,Master&#39;s Programme in Ecology,0.0586592844135325, Yes, Yes,0.052379123937493284
21,Ecology,Master,Geography,1.0,101.0,2.0,Master&#39;s Programme in Ecology,0.0643931601972601, No, Maybe,0.052379123937493284
22,Ecology,Master,Knowledge of Mathematics,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.050915330693339," No. Master Ecology degrees typically focus on the study of ecosystems and the environment, and do not typically include courses in mathematics.", Yes,
23,Ecology,Master,Calculations,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0586592844135325, No, Maybe,0.052379123937493284
24,Ecology,Master,Business Studies,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0936898064222874, No, No,0.09499055935974367
25,Ecology,Master,Science Communication,1.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0830764819906613, No, Maybe,0.08336866560932878
26,Ecology,Master,Data Processing,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0590919501120806, No, Yes.,0.07274638709848448
27,Ecology,Master,Data Mining,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0703679853532473, No, Maybe,0.07274638709848448
28,Ecology,Master,Drug Discovery,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0853540638460823, No, Maybe,0.08336866560932878
29,Ecology,Master,Anatomy,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0790414833097737, No, No,0.052379123937493284
30,Ecology,Master,Physiology,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0732005493858339, No, Maybe,0.052379123937493284
31,Ecology,Master,Genetic Engineering,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0936898064222874, No, Maybe,0.08336866560932878
32,Ecology,Master,Management of Facilities,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1153286792190556, No, Maybe,
33,Ecology,Master,Medical Surveillance,0.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1059924704529885, No, No,0.07690187529886135
34,Ecology,Master,Animal Experimentation,1.0,101.0,2.0,Biology: Biodiversity and Sustainability (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1118334043769283, No, Maybe,0.08336866560932878
35,Ecology,Master,MATLAB,0.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0747407394144563, No, Maybe,0.052379123937493284
36,Ecology,Master,Mathematical Modeling,0.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0717459708114283, No, Yes,0.08336866560932878
37,Ecology,Master,Scientific Literature,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0532510161881408, Yes, Yes,0.08336866560932878
38,Ecology,Master,Ecosystems,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0921029157946706, Yes, Yes.,0.052379123937493284
39,Ecology,Master,Molecular Biology,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0710479113418322, No, Maybe,0.07690187529886135
40,Ecology,Master,Computer Simulation,0.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0638643406197668, No, Maybe,0.08336866560932878
41,Ecology,Master,Environmental Monitoring,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.1118334043769283, Yes, Yes,0.08336866560932878
42,Ecology,Master,Euclidean Geometry,0.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0660469108326026, No, No,0.08336866560932878
43,Ecology,Master,Genomics,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0799934310820502, No, Maybe,0.052379123937493284
44,Ecology,Master,Simulations,0.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0515616765890657, No, Maybe,0.052379123937493284
45,Ecology,Master,Landscape Ecology,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.1481206002862102, Yes, Yes,0.08336866560932878
46,Ecology,Master,Execution of Experiments,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0484786256804546, Yes, Yes,
47,Ecology,Master,Field Research,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0578148344465217, Yes, Yes,0.0893687327116063
48,Ecology,Master,Knowledge of Statistics,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0420623789540218, Yes, Yes.,
49,Ecology,Master,Geology,1.0,101.0,1.0,Master&#39;s Programme in Ecology,0.0878488724983476, No, Maybe,0.052379123937493284
0,Education Child Studies,Master,Child Development,1.0,5.0,29.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.1168725027559625, Yes, Yes,0.08469453036482867
1,Education Child Studies,Master,SPSS (Software),0.0,5.0,4.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.1013376177481748, Yes, Maybe,
2,Education Child Studies,Master,Psychology,1.0,5.0,4.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.0562045914922656, Yes, Yes,0.046702168129112216
3,Education Child Studies,Master,Psychological Testing,1.0,5.0,4.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.1450292548766475, No, Maybe,0.07433256778037314
4,Education Child Studies,Master,Scientific Studies,1.0,5.0,3.0,Education and Child Studies: Parenting and child development (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0492350988886352, No, Yes,0.06856685943206242
5,Education Child Studies,Master,Behavioural Science,1.0,5.0,2.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.1094993895228948, Yes, Yes,0.06856685943206242
6,Education Child Studies,Master,Knowledge of Statistics,1.0,5.0,2.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.0411845176582699, Yes, Yes,
7,Education Child Studies,Master,Cognition Processing,1.0,5.0,2.0,Education and Child Studies: Pre-master programme (Pre-master 2022-2023) - Prospectus - Universiteit Leiden,0.0783239311914689, No, Yes,0.07433256778037314
